# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed May 20 06:33:19 2020
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     Community TESS Object of Interest Alias
# COLUMN pl_pnum:        Number of Planets
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effecitve Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Smmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
1662,825.01,825,220029715,220029715.01,1,KP,13h55m25.62s,208.8567460,,,-21d12m28.29s,-21.2078590,,,-43.1250000,0.044,0.044,0,1,-36.6940000,0.040,0.040,0,1,2458598.7492680,0.002543,0.002543,0,1,3.1852210,0.0005550,0.0005550,0,1,2.2321220,0.2693410,0.2693410,0,1,5195.2680660,352.0123900,352.0123900,0,1,6.0242920,6.1631560,6.1631560,0,1,239.8513640,,,,,1003.7031860,,,,,12.4284000,0.006,0.006,0,1,240.7070000,1.6385000,1.6385000,0,1,4944.0000000,180.0000000,180.0000000,0,1,4.5024300,2.0034600,2.0034600,0,1,0.8378850,0.8378850,0.8378850,0,1,2019-06-17 17:15:52,2019-12-17 10:00:02
1663,826.01,826,243200602,243200602.01,1,KP,13h32m25.44s,203.1060190,,,-42d28m30.98s,-42.4752730,,,6.1110000,0.078,0.078,0,1,-1.2380000,0.082,0.082,0,1,2458607.5852050,0.000594,0.000594,0,1,11.5518210,0.0008520,0.0008520,0,1,3.7355010,0.0568970,0.0568970,0,1,10533.0341800,143.0589600,143.0589600,0,1,10.1521860,0.1490570,0.1490570,0,1,80.3837810,,,,,763.6807860,,,,,10.4910000,0.006,0.006,0,1,172.2560000,1.3790000,1.3790000,0,1,5625.0000000,,,0,1,4.4909200,,,0,1,0.9600000,,,0,1,2019-06-17 17:15:52,2019-12-17 10:00:02
1664,827.01,827,270507305,270507305.01,1,,06h35m34.38s,98.8932690,,,-79d42m56.71s,-79.7157540,,,-2.7410000,0.040,0.040,0,1,21.7820000,0.045,0.045,0,1,2458597.4663090,0.000789,0.000789,0,1,1.2280870,0.0000600,0.0000600,0,1,1.9571210,0.0584820,0.0584820,0,1,7408.1777340,157.4631350,157.4631350,0,1,16.7108080,19.5209450,19.5209450,0,1,2699.6799320,,,,,1838.4331050,,,,,11.5746000,0.006,0.006,0,1,336.9880000,2.5380000,2.5380000,0,1,5848.0000000,190.0000000,190.0000000,0,1,4.3323300,2.0035300,2.0035300,0,1,1.1609500,1.1609500,1.1609500,0,1,2019-06-17 17:15:53,2020-01-09 12:00:18
1665,828.01,828,271168962,271168962.01,1,KP,14h00m46.46s,210.1935710,,,-30d35m00.99s,-30.5836080,,,10.2940000,0.129,0.129,0,1,-9.8520000,0.126,0.126,0,1,2458601.5797120,0.000516,0.000516,0,1,5.3221540,0.0002000,0.0002000,0,1,3.8875940,0.0391300,0.0391300,0,1,6558.4360350,60.9664230,60.9664230,0,1,13.3768460,0.1029170,0.1029170,0,1,748.2128910,,,,,1333.9085690,,,,,9.4719900,0.006,0.006,0,1,200.0750000,2.6250000,2.6250000,0,1,6030.0000000,,,0,1,4.0943500,,,0,1,1.5300000,,,0,1,2019-06-17 17:15:53,2019-12-17 10:00:02
1666,829.01,829,276128561,276128561.01,1,,14h56m50.01s,224.2083910,,,-37d02m34.74s,-37.0429830,,,-68.2050000,0.180,0.180,0,1,-19.6070000,0.119,0.119,0,1,2458598.0671390,0.002360,0.002360,0,1,3.2876930,0.0005200,0.0005200,0,1,2.2603830,0.3779120,0.3779120,0,1,1716.9547120,127.0126570,127.0126570,0,1,4.4977080,4.8788440,4.8788440,0,1,561.1090090,,,,,1241.3137210,,,,,10.5623000,0.006,0.006,0,1,142.4610000,2.7135000,2.7135000,0,1,5636.0000000,188.0000000,188.0000000,0,1,4.3723000,2.0038700,2.0038700,0,1,1.0786000,1.0786000,1.0786000,0,1,2019-06-17 17:15:53,2019-12-17 10:00:02
1667,830.01,830,281924357,281924357.01,1,,08h39m01.65s,129.7568610,,,-74d45m47.21s,-74.7631140,,,-12.2200000,0.039,0.039,0,1,21.1120000,0.040,0.040,0,1,2458599.4935300,0.000745,0.000745,0,1,15.0420650,0.0009650,0.0009650,0,1,2.3029240,0.0714490,0.0714490,0,1,15144.5244140,393.6060790,393.6060790,0,1,21.4861910,12.3968160,12.3968160,0,1,56.5676990,,,,,764.0000000,,,,,10.9303000,0.006,0.006,0,1,222.9950000,1.0705000,1.0705000,0,1,5900.0000000,191.0000000,191.0000000,0,1,4.3630400,0.3489560,0.3489560,0,1,1.1291000,0.1850040,0.1850040,0,1,2019-06-17 17:15:53,2019-12-19 12:00:22
1668,831.01,831,307610438,307610438.01,1,FP,15h16m08.02s,229.0334110,,,-38d52m31.48s,-38.8754100,,,-18.5000000,1.200,1.200,0,1,-20.7000000,1.300,1.300,0,1,2458597.2679440,0.000824,0.000824,0,1,1.5617340,0.0000760,0.0000760,0,1,3.2376350,0.0446230,0.0446230,0,1,5700.8364260,94.3461610,94.3461610,0,1,14.5318050,14.9493850,14.9493850,0,1,1867.5692140,,,,,1676.6364750,,,,,8.8098000,0.006,0.006,0,1,86.0601000,,,0,1,5808.0000000,190.0000000,190.0000000,0,1,4.3397200,2.0035400,2.0035400,0,1,1.1447800,1.1447800,1.1447800,0,1,2019-06-17 17:15:53,2019-12-17 10:00:02
1669,832.01,832,350332997,350332997.01,1,,05h36m19.59s,84.0816270,,,-54d11m28.32s,-54.1911990,,,13.6610000,0.039,0.039,0,1,1.4270000,0.045,0.045,0,1,2458598.3262940,0.002887,0.002887,0,1,1.9169300,0.0003520,0.0003520,0,1,1.7345520,0.1793830,0.1793830,0,1,2485.7895510,221.4832310,221.4832310,0,1,6.2618500,6.2779400,6.2779400,0,1,1133.4793700,,,,,1479.8686520,,,,,11.7611000,0.006,0.006,0,1,586.7040000,7.0895000,7.0895000,0,1,5623.0000000,187.0000000,187.0000000,0,1,4.3748300,2.0039000,2.0039000,0,1,1.0737100,1.0737100,1.0737100,0,1,2019-06-17 17:15:54,2019-12-17 10:00:02
1670,833.01,833,362249359,362249359.01,1,,09h42m34.91s,145.6454720,,,-62d28m33.19s,-62.4758860,,,-157.2390000,0.045,0.045,0,1,79.7150000,0.044,0.044,0,1,2458597.2532960,0.002267,0.002267,0,1,1.0422410,0.0001550,0.0001550,0,1,1.2380150,0.4208340,0.4208340,0,1,575.9485470,64.7690200,64.7690200,0,1,1.4375090,2.1856330,2.1856330,0,1,264.4200130,,,,,1028.4739990,,,,,10.1461000,0.007,0.007,0,1,41.7148000,0.0418000,0.0418000,0,1,3965.0000000,72.0000000,72.0000000,0,1,4.6833700,0.0675690,0.0675690,0,1,0.5920000,0.0190000,0.0190000,0,1,2019-06-17 17:15:55,2019-12-17 10:00:02
1671,834.01,834,404340025,404340025.01,1,KP,13h03m18.76s,195.8281640,,,-49d38m23.18s,-49.6397730,,,25.8090000,0.130,0.130,0,1,-22.5700000,0.083,0.083,0,1,2458597.0391850,0.000332,0.000332,0,1,2.6755440,0.0000520,0.0000520,0,1,3.1992930,0.0228690,0.0228690,0,1,14581.9267580,87.5798570,87.5798570,0,1,18.7212910,4.0767220,4.0767220,0,1,2367.2714840,,,,,1779.0238040,,,,,10.7036000,0.006,0.006,0,1,258.7770000,3.2545000,3.2545000,0,1,6783.0000000,202.0000000,202.0000000,0,1,4.2427100,0.4936500,0.4936500,0,1,1.5115000,0.3290260,0.3290260,0,1,2019-06-17 17:15:55,2019-12-17 10:00:02
1672,835.01,835,405700729,405700729.01,1,,12h48m13.76s,192.0573250,,,-56d53m39.54s,-56.8943180,,,-59.8420000,0.069,0.069,0,1,-11.5930000,0.077,0.077,0,1,2458600.3002930,0.002157,0.002157,0,1,4.7944260,0.0008300,0.0008300,0,1,1.3346070,0.5681970,0.5681970,0,1,2057.5356450,267.9532470,267.9532470,0,1,3.3231930,2.9432980,2.9432980,0,1,183.5358890,,,,,938.7501220,,,,,10.8490000,0.006,0.006,0,1,166.8340000,1.7535000,1.7535000,0,1,6012.0000000,192.0000000,192.0000000,0,1,4.7667500,0.4694600,0.4694600,0,1,0.7223100,0.1631230,0.1631230,0,1,2019-06-17 17:15:56,2019-12-17 10:00:02
1673,836.01,836,440887364,440887364.01,1,,15h00m19.17s,225.0798830,,,-24d27m15.13s,-24.4542020,,,-199.5760000,0.076,0.076,0,1,-27.9110000,0.070,0.070,0,1,2458599.7639160,0.003124,0.003124,0,1,8.5939350,0.0019900,0.0019900,0,1,2.5163810,0.2407920,0.2407920,0,1,1376.1405030,103.6852650,103.6852650,0,1,2.5931160,1.1127180,1.1127180,0,1,34.0415990,,,,,616.0588990,,,,,8.6486000,0.006,0.006,0,1,27.5024000,0.0293500,0.0293500,0,1,4476.0000000,175.0000000,175.0000000,0,1,4.5815600,0.3379360,0.3379360,0,1,0.7106430,0.1123040,0.1123040,0,1,2019-06-17 17:15:56,2019-12-17 10:00:02
1674,836.02,836,440887364,440887364.02,2,,15h00m19.17s,225.0798830,,,-24d27m15.13s,-24.4542020,,,-199.5760000,0.076,0.076,0,1,-27.9110000,0.070,0.070,0,1,2458599.9923100,0.001952,0.001952,0,1,3.8171150,0.0005180,0.0005180,0,1,1.7632420,0.1997600,0.1997600,0,1,667.7482300,57.7892190,57.7892190,0,1,1.8131310,1.3393490,1.3393490,0,1,100.4505770,,,,,807.4355470,,,,,8.6486000,0.006,0.006,0,1,27.5024000,0.0293500,0.0293500,0,1,4476.0000000,175.0000000,175.0000000,0,1,4.5815600,0.3379360,0.3379360,0,1,0.7106430,0.1123040,0.1123040,0,1,2019-06-17 17:15:56,2019-12-17 10:00:02
1675,837.01,837,460205581,460205581.01,1,,10h28m08.95s,157.0372810,,,-64d30m18.76s,-64.5052110,,,-18.0170000,0.039,0.039,0,1,11.3070000,0.037,0.037,0,1,2458599.2504880,0.001262,0.001262,0,1,8.3227290,0.0009570,0.0009570,0,1,1.7757780,0.0870300,0.0870300,0,1,4374.3862300,418.7889400,418.7889400,0,1,8.2405700,1.4296820,1.4296820,0,1,29.5116000,,,,,649.0000000,,,,,9.9322000,0.006,0.006,0,1,142.4880000,0.4595000,0.4595000,0,1,6513.0000000,199.0000000,199.0000000,0,1,4.5369400,0.3380640,0.3380640,0,1,1.0325200,0.1378130,0.1378130,0,1,2019-06-17 17:15:57,2020-03-31 12:00:18
1676,838.01,838,461271719,461271719.01,1,,13h32m39.99s,203.1666430,,,-38d50m45.41s,-38.8459470,,,4.7570000,0.122,0.122,0,1,-4.4610000,0.139,0.139,0,1,2458603.1942140,0.001105,0.001105,0,1,15.2463340,0.0017510,0.0017510,0,1,1.2735470,0.3897640,0.3897640,0,1,1179.2509770,80.5825040,80.5825040,0,1,6.3891900,6.5312820,6.5312820,0,1,411.2556460,,,,,1148.5441890,,,,,8.7823000,0.006,0.006,0,1,305.2370000,5.3895000,5.3895000,0,1,7313.0000000,210.0000000,210.0000000,0,1,4.1444300,1.6360000,1.6360000,0,1,1.8046300,1.4616700,1.4616700,0,1,2019-06-17 17:15:57,2019-12-17 10:00:02
1677,839.01,839,466840711,466840711.01,1,KP,11h07m55.17s,166.9798790,,,-61d08m46.5s,-61.1462500,,,-4.5220000,0.039,0.039,0,1,2.4880000,0.034,0.034,0,1,2458598.8994140,0.006001,0.006001,0,1,2.4853380,0.0009970,0.0009970,0,1,2.9456640,0.4301990,0.4301990,0,1,43518.5273440,5503.6625980,5503.6625980,0,1,32.8265500,3.0394390,3.0394390,0,1,2838.0290530,,,,,1861.5467530,,,,,14.1491000,0.014,0.014,0,1,1627.6300000,76.7400000,76.7400000,0,1,6933.0000000,,,0,1,4.2508900,,,0,1,1.5300000,,,0,1,2019-06-17 17:15:57,2019-12-17 10:00:02
1678,840.01,840,287563610,287563610.01,1,KP,13h12m31.88s,198.1328420,,,-45d35m26.07s,-45.5905740,,,-13.4200000,0.054,0.054,0,1,-1.7880000,0.052,0.052,0,1,2458599.0905760,0.001943,0.001943,0,1,3.7997400,0.0005170,0.0005170,0,1,2.2856430,0.2055310,0.2055310,0,1,9960.9013670,567.7132570,567.7132570,0,1,9.5653620,9.6253860,9.6253860,0,1,307.0720830,,,,,1067.6523440,,,,,13.0546000,0.006,0.006,0,1,488.1760000,10.7730000,10.7730000,0,1,5318.0000000,184.0000000,184.0000000,0,1,4.4368600,2.0039200,2.0039200,0,1,0.9588950,0.9588950,0.9588950,0,1,2019-06-17 17:15:53,2020-05-09 12:00:26
1679,841.01,841,238932509,238932509.01,1,,06h19m46.32s,94.9429930,,,-53d13m36.15s,-53.2267070,,,15.0990000,0.029,0.029,0,1,15.1720000,0.029,0.029,0,1,2458599.3917240,0.001081,0.001081,0,1,3.4929110,0.0002460,0.0002460,0,1,1.7809560,0.0638880,0.0638880,0,1,14405.5849610,605.5559080,605.5559080,0,1,12.5011530,12.5084610,12.5084610,0,1,276.5930480,,,,,1040.1119380,,,,,12.5528000,0.006,0.006,0,1,306.0680000,1.3085000,1.3085000,0,1,5153.0000000,182.0000000,182.0000000,0,1,4.4689200,2.0036200,2.0036200,0,1,0.9009910,0.9009910,0.9009910,0,1,2019-06-17 17:15:52,2019-12-17 10:00:02
1680,842.01,842,141768070,141768070.01,1,,06h07m45.02s,91.9375660,,,-73d23m30.7s,-73.3918620,,,9.7450000,0.027,0.027,0,1,-29.9590000,0.032,0.032,0,1,2458597.4823000,0.001323,0.001323,0,1,2.7862140,0.0002220,0.0002220,0,1,2.0264200,0.0645860,0.0645860,0,1,12623.9501950,450.1543580,450.1543580,0,1,12.7285340,12.7337480,12.7337480,0,1,501.1876530,,,,,1206.7570800,,,,,12.6264000,0.006,0.006,0,1,368.8000000,1.8855000,1.8855000,0,1,5376.0000000,185.0000000,185.0000000,0,1,4.4249600,2.0040100,2.0040100,0,1,0.9804040,0.9804040,0.9804040,0,1,2019-06-17 17:15:51,2020-03-06 12:00:34
1681,843.01,843,437333618,437333618.01,1,KP,13h51m37.84s,207.9076750,,,-23d46m52.46s,-23.7812400,,,-19.4830000,0.067,0.067,0,1,-13.5370000,0.059,0.059,0,1,2458598.4260250,0.001585,0.001585,0,1,4.2984420,0.0004620,0.0004620,0,1,3.2074080,0.0977820,0.0977820,0,1,15777.9160160,389.9534000,389.9534000,0,1,14.6078240,0.3411200,0.3411200,0,1,442.1439510,,,,,1169.5280760,,,,,12.4720000,0.007,0.007,0,1,471.1580000,8.9575010,8.9575010,0,1,5715.0000000,,,0,1,4.3434200,,,0,1,1.1100000,,,0,1,2019-06-17 17:15:56,2019-12-17 10:00:02
1682,844.01,844,380886535,380886535.01,1,,01h17m50.67s,19.4611360,,,+00d20m49.1s,0.3469710,,,-6.9030000,0.077,0.077,0,1,-33.4400000,0.059,0.059,0,1,2458392.0894780,0.004540,0.004540,0,1,8.8995900,0.0045000,0.0045000,0,1,2.3000000,0.9760000,0.9760000,0,1,4016.9899900,261.1499940,261.1499940,0,1,9.9836600,2.6186900,2.6186900,0,1,184.6340030,,,,,1026.0000000,,,,,11.7952000,0.008,0.008,0,1,472.2970000,10.8055000,10.8055000,0,1,5878.0000000,190.1999970,190.1999970,0,1,4.2400000,0.1800000,0.1800000,0,1,1.4300000,0.0900000,0.0900000,0,1,2019-01-21 17:33:48,2019-12-17 10:00:02
1683,845.01,845,32283946,32283946.01,1,FP,01h36m41.45s,24.1727220,,,-31d40m14.86s,-31.6707950,,,16.0420000,0.032,0.032,0,1,2.2170000,0.035,0.035,0,1,2458389.0024410,0.001200,0.001200,0,1,7.0618100,0.0010800,0.0010800,0,1,5.8530000,0.1270000,0.1270000,0,1,22745.5000000,0.8276320,0.8276320,0,1,24.7848000,0.2726690,0.2726690,0,1,721.7509770,,,,,1443.0000000,,,,,11.7582000,0.006,0.006,0,1,475.3590000,7.8700000,7.8700000,0,1,5818.2998050,26.9000000,26.9000000,0,1,4.4000000,2.0000000,2.0000000,0,1,1.4900000,0.0100000,0.0100000,0,1,2019-01-21 17:33:46,2020-03-04 12:58:47
1684,846.01,846,229141709,229141709.01,1,FP,01h45m30.45s,26.3768750,,,-51d17m48.56s,-51.2968210,,,25.6980000,0.036,0.036,0,1,11.8960000,0.032,0.032,0,1,2458363.7629390,0.002380,0.002380,0,1,14.2048900,0.0015100,0.0015100,0,1,4.9240000,0.4460000,0.4460000,0,1,8761.5703120,109.0350040,109.0350040,0,1,12.4595000,1.3960000,1.3960000,0,1,386.5960080,,,,,1235.0000000,,,,,11.7660000,0.006,0.006,0,1,446.8150000,4.5140000,4.5140000,0,1,6316.2998050,32.9000020,32.9000020,0,1,4.3000000,2.0000000,2.0000000,0,1,1.2100000,0.0100000,0.0100000,0,1,2019-01-21 17:33:48,2020-03-04 12:58:47
1685,847.01,847,231289421,231289421.01,1,,02h55m30.1s,43.8754150,,,-53d39m55.72s,-53.6654790,,,,,,,,,,,,,2458355.5538330,0.001290,0.001290,0,1,3.2065900,0.0001500,0.0001500,0,1,2.6270000,0.3190000,0.3190000,0,1,3774.3000490,2.0399400,2.0399400,0,1,15.4921000,3.6832100,3.6832100,0,1,431.0239870,,,,,1269.0000000,,,,,11.6320000,0.019,0.019,0,1,,,,0,1,5286.8999020,735.4000240,735.4000240,0,1,,,,0,1,2.2900000,0.5400000,0.5400000,0,1,2019-01-21 17:33:46,2019-12-17 10:00:02
1686,848.01,848,42015200,42015200.01,1,,01h36m51.86s,24.2160970,,,-39d08m33.3s,-39.1425830,,,21.6760000,0.022,0.022,0,1,-6.1770000,0.030,0.030,0,1,2458391.6632080,0.002440,0.002440,0,1,9.7774200,0.0025400,0.0025400,0,1,6.7130000,0.4210000,0.4210000,0,1,12823.2001950,649.9099730,649.9099730,0,1,31.1618000,7.2506100,7.2506100,0,1,583.4569700,,,,,1369.0000000,,,,,11.6818000,0.007,0.007,0,1,527.1140000,6.9450000,6.9450000,0,1,4736.3999020,139.5000000,139.5000000,0,1,,,,0,1,2.5000000,0.1500000,0.1500000,0,1,2019-01-21 17:33:46,2019-12-17 10:00:02
1687,849.01,849,33595516,33595516.01,1,,01h54m51.79s,28.7157960,,,-29d25m18.15s,-29.4217090,,,73.3150000,0.056,0.056,0,1,20.6640000,0.042,0.042,0,1,2458384.0195310,0.002180,0.002180,0,1,0.7656600,0.0001500,0.0001500,0,1,1.4520000,0.2100000,0.2100000,0,1,1217.0000000,1.7175800,1.7175800,0,1,3.5949000,0.2276160,0.2276160,0,1,2224.7500000,,,,,1913.0000000,,,,,11.5485000,0.006,0.006,0,1,225.7340000,1.5580000,1.5580000,0,1,5259.0000000,135.1000060,135.1000060,0,1,4.4900000,0.3400000,0.3400000,0,1,0.9400000,0.0500000,0.0500000,0,1,2019-01-21 17:33:45,2019-12-17 10:00:02
1688,850.01,850,423670610,423670610.01,1,FP,00h39m03.82s,9.7659240,,,-17d13m18.5s,-17.2218060,,,17.6490000,0.093,0.093,0,1,-5.0260000,0.046,0.046,0,1,2458384.4091800,0.001050,0.001050,0,1,10.3210300,0.0007400,0.0007400,0,1,3.2830000,0.0940000,0.0940000,0,1,58957.3984380,1507.4499510,1507.4499510,0,1,34.1767010,5.5558400,5.5558400,0,1,218.1230010,,,,,1070.0000000,,,,,11.3488000,0.007,0.007,0,1,342.2060000,5.0595000,5.0595000,0,1,5863.5000000,86.0999980,86.0999980,0,1,4.3800000,2.0000000,2.0000000,0,1,1.2800000,0.0400000,0.0400000,0,1,2019-01-21 17:33:46,2020-03-04 12:58:47
1689,851.01,851,40083958,40083958.01,1,,00h29m33.08s,7.3878430,,,-10d28m05.8s,-10.4682790,,,134.6940000,0.205,0.205,0,1,48.1380000,0.108,0.108,0,1,2458383.9718020,0.002680,0.002680,0,1,0.6300200,0.0001100,0.0001100,0,1,0.5520000,0.1380000,0.1380000,0,1,3250.7399900,468.6730040,468.6730040,0,1,5.1075400,1.9603700,1.9603700,0,1,2492.5500490,,,,,1968.0000000,,,,,10.9994000,0.006,0.006,0,1,154.4770000,2.3285000,2.3285000,0,1,5306.7998050,147.1000060,147.1000060,0,1,,,,0,1,0.8100000,0.0500000,0.0500000,0,1,2019-01-21 17:33:48,2019-12-17 10:00:02
1690,852.01,852,29918916,29918916.01,1,,01h38m57.66s,24.7402650,,,-07d16m51.52s,-7.2809790,,,-0.4290000,0.068,0.068,0,1,-17.3200000,0.054,0.054,0,1,2458387.1944580,0.003420,0.003420,0,1,4.9442100,0.0015100,0.0015100,0,1,3.2280000,0.5800000,0.5800000,0,1,1724.7800290,2.4995900,2.4995900,0,1,8.1179100,0.5084850,0.5084850,0,1,319.4379880,,,,,1177.0000000,,,,,10.9495000,0.007,0.007,0,1,351.4260000,5.2355000,5.2355000,0,1,5492.5000000,136.8999940,136.8999940,0,1,4.4000000,2.0000000,2.0000000,0,1,1.7800000,0.0900000,0.0900000,0,1,2019-01-21 17:33:46,2019-12-17 10:00:02
